Raw ERP/Planning Export - intentionally messy,,,,,,,,
,,,,,,,,
Date,Dept,Account,Vendor / Customer,Amount EUR,Source,Owner,Status,Manual note
01/2/26,Sales,CRM / RevOps tools,Salesforce / Outreach,"(2,047)",Check,Andres,posted,Check sign
01/4/26,Revenue,Product sales,Corp. clients,"4,829",ERP,,late invoice,Vendor invoice late
01/4/26,G&A,Accounting fees,Jason CPA,"5,432",ERP,TBD,,Vendor invoice late
01/3/26,R&D,Payroll - eng,Payroll,"(4,998)",Check,Andres,,Ask owner
15 Feb-26,Sales,Payroll - sales,Payroll,"2,452",Check,TBD,manual adj,
2026-04-01,COGS,Cloud hosting,AWS / Datadog,"7,489",manual Entry,TBD,,Vendor invoice late
01/3/26,Marketing,Google Ads,Google / LinkedIn,"7,789",Check,M. Chen,,Check sign
15 Feb-26,COGS,Payroll - eng,Payroll,"1,951",Pos,TBD,,Vendor invoice late
15 Feb-26,R&D,Cloud hosting,AWS / Datadog,"6,997",manual Entry,Alex - FP&A,manual adj,Vendor invoice late
01/2/26,Mktg,Events & webinars,Various,357,ERP,,late invoice,Timing issue
01/1/26,Mktg,Events & webinars,Various,"7,684",cash,Alex - FP&A,late invoice,Ask owner
2026-01-25,Sales,CRM / RevOps tools,Salesforce / Outreach,"2,572",Check,Andres,accrual,Ask owner
15 Apr-26,Mktg,Events & webinars,Various,"8,265",manual Entry,M. Chen,posted,Vendor invoice late
01/3/26,Services,Support tools,Zendesk / Gainsight,"7,929",cash,TBD,Posted,
01/1/26,R&D,AI automation,n8n,"5,786",Pos,M. Chen,accrual,Timing issue
2026-01-25,Revenue,Revenue,Retail Customer,"8,935",cash,Alex - FP&A,manual adj,Ask owner
15 Feb-26,R&D,Cloud hosting,AWS / Datadog,"(8,976)",manual Entry,TBD,late invoice,Timing issue
01/4/26,COGS,Materials,Electric house,"2,014",Check,Andres,needs mapping,Timing issue
2026-01-25,R&D,AI automation,n8n,"(1,238)",ERP,M. Chen,accrual,Map to GL 6100
2026-02-26,R&D,Cloud hosting,AWS / Datadog,"7,726",Pos,,late invoice,
2026-03-28,Sales,Sales commission,Payroll,"5,053",Pos,Alex - FP&A,Posted,One-off item
15 Feb-26,Revenue,Product sales,Retail Customer,"7,895",ERP,Erikfinance ops,manual adj,Ask owner
15 Apr-26,Sales,Payroll - sales,Payroll,"1,504",manual Entry,,needs mapping,Ask owner
2026-03-28,COGS,Materials,Johnsons Supply,"1,906",manual Entry,,needs mapping,Vendor invoice late
2026-03-28,G&A,Office rent,Landlord,"(9,493)",ERP,Alex - FP&A,late invoice,Vendor invoice late
2026-04-01,Sales,Payroll - sales,Payroll,"6,602",ERP,TBD,manual adj,Ask owner
2026-02-26,Revenue,Product sales,Retail Customer,"3,304",manual Entry,Andres,accrual,Timing issue
2026-03-28,R&D,AI automation,n8n,"9,421",Pos,,Posted,One-off item
01/2/26,R&D,AI automation,n8n,"3,471",Pos,,posted,
2026-01-25,COGS,Materials,Walmart,"8,249",manual Entry,Andres,,Timing issue
25 Mar-26,Services,Prof services,Implementation clients,"7,001",Check,Alex - FP&A,Posted,Ask owner
01-Jan-26,Services,Support tools,Zendesk / Gainsight,"8,997",manual Entry,Andres,needs mapping,Timing issue
2026-01-25,G&A,Accounting fees,Jason CPA,"2,724",manual Entry,,accrual,One-off item
01/3/26,Services,Prof services,Implementation clients,"9,420",ERP,,needs mapping,Check sign
15 Apr-26,R&D,Payroll - eng,Payroll,"(8,456)",manual Entry,Alex - FP&A,posted,Vendor invoice late
2026-02-26,G&A,Office rent,Landlord,379,cash,Andres,posted,Check sign
01-Jan-26,Sales,Payroll - sales,Payroll,452,Pos,Erikfinance ops,accrual,One-off item
15 Apr-26,Marketing,Paid media,Google / LinkedIn,"(8,493)",ERP,Andres,late invoice,Timing issue
2026-03-28,R&D,AI automation,n8n,81,ERP,M. Chen,posted,Map to GL 6100
2026-04-01,Services,Support tools,Zendesk / Gainsight,"3,103",Check,,manual adj,Vendor invoice late
01-Jan-26,Mktg,Paid media,Google / LinkedIn,"3,042",Check,TBD,late invoice,Timing issue
25 Mar-26,Revenue,Subscr. revenue,Corp. clients,"(6,874)",ERP,Alex - FP&A,posted,Timing issue
01/1/26,Sales,CRM / RevOps tools,Salesforce / Outreach,"4,113",ERP,Alex - FP&A,late invoice,Map to GL 6100
01/2/26,R&D,AI automation,n8n,"3,404",manual Entry,Erikfinance ops,needs mapping,
15 Apr-26,R&D,AI automation,n8n,"9,846",Check,M. Chen,Posted,Map to GL 6100
01/4/26,R&D,Cloud hosting,AWS / Datadog,873,cash,TBD,needs mapping,Vendor invoice late
2026-02-26,Mktg,Events & webinars,Various,"6,499",ERP,Erikfinance ops,needs mapping,
01/3/26,G&A,Accounting fees,Jason CPA,"5,773",Pos,Alex - FP&A,,Timing issue
01-Jan-26,COGS,Materials,Electric house,999,Check,TBD,late invoice,Timing issue
2026-04-01,Marketing,Customer appr.,Soccer Ticket,"4,540",cash,TBD,,Timing issue
15 Apr-26,Services,Prof services,Implementation clients,"6,611",Check,M. Chen,late invoice,Timing issue
01/3/26,G&A,Office rent,Landlord,"5,382",Check,TBD,accrual,Check sign
01/2/26,Sales,Payroll - sales,Payroll,"(6,635)",cash,Erikfinance ops,accrual,Vendor invoice late
2026-04-01,R&D,Payroll - eng,Payroll,"(6,000)",ERP,Alex - FP&A,accrual,Timing issue
2026-04-01,Mktg,Events & webinars,Various,"(6,102)",manual Entry,Alex - FP&A,Posted,Timing issue
2026-03-28,Revenue,Service,Retail Customer,"8,474",ERP,Alex - FP&A,needs mapping,Timing issue
2026-01-25,R&D,Payroll - eng,Payroll,"(3,097)",Pos,M. Chen,posted,Check sign
15 Apr-26,R&D,Cloud hosting,AWS / Datadog,"7,634",Pos,,posted,
15 Apr-26,COGS,Payroll - eng,Payroll,"1,940",Pos,Andres,manual adj,Vendor invoice late
01/1/26,R&D,Cloud hosting,AWS / Datadog,"6,360",Pos,,needs mapping,
2026-04-01,Sales,Sales commission,Payroll,"9,999",cash,Erikfinance ops,manual adj,One-off item
25 Mar-26,Revenue,Subscr. revenue,Corp. clients,"2,456",Pos,M. Chen,needs mapping,Check sign
2026-01-25,COGS,Materials,Home Depot,"4,945",Pos,,Posted,One-off item
01/3/26,Sales,CRM / RevOps tools,Salesforce / Outreach,"(4,495)",Check,Alex - FP&A,,Timing issue
15 Apr-26,Revenue,Subscr. revenue,Retail Customer,"(7,422)",cash,Erikfinance ops,,One-off item
2026-01-25,G&A,Legal fees,Europa Law firm,"9,552",cash,TBD,late invoice,
2026-02-26,Mktg,Paid media,Google / LinkedIn,"(9,640)",manual Entry,Alex - FP&A,needs mapping,Timing issue
01/4/26,Services,Prof services,Implementation clients,"2,227",Pos,M. Chen,posted,Timing issue
15 Feb-26,COGS,Materials,Electric house,"(7,589)",Check,Andres,Posted,
2026-04-01,COGS,Cloud hosting,AWS / Datadog,"4,696",Pos,Alex - FP&A,posted,
15 Feb-26,Sales,CRM / RevOps tools,Salesforce / Outreach,233,Check,Erikfinance ops,posted,Ask owner
01/3/26,Sales,CRM / RevOps tools,Salesforce / Outreach,"(4,030)",ERP,Erikfinance ops,late invoice,One-off item
2026-04-01,Mktg,Paid media,Google / LinkedIn,"2,313",ERP,,posted,Vendor invoice late
01-Jan-26,Sales,CRM / RevOps tools,Salesforce / Outreach,"8,413",cash,TBD,accrual,
01-Jan-26,COGS,Payroll - eng,Payroll,"8,775",ERP,Alex - FP&A,posted,Timing issue
01/3/26,Sales,CRM / RevOps tools,Salesforce / Outreach,343,Pos,Andres,posted,
15 Apr-26,Revenue,Subscr. revenue,Corp. clients,"9,026",cash,M. Chen,needs mapping,Timing issue
25 Mar-26,COGS,Cloud hosting,AWS / Datadog,"(8,086)",Pos,Andres,late invoice,Ask owner
15 Apr-26,R&D,Cloud hosting,AWS / Datadog,"2,439",manual Entry,M. Chen,needs mapping,
15 Apr-26,Mktg,Customer appr.,Amazon gift c.,"3,320",ERP,TBD,manual adj,Timing issue
01/3/26,Services,Prof services,Implementation clients,"(2,047)",Pos,Alex - FP&A,manual adj,Ask owner
2026-04-01,Marketing,Paid media,Google / LinkedIn,"(3,789)",manual Entry,,needs mapping,One-off item
2026-03-28,Services,Prof services,Implementation clients,"7,553",manual Entry,,,Timing issue
15 Feb-26,Marketing,Events & webinars,Various,"9,325",Pos,Alex - FP&A,manual adj,Timing issue
01/3/26,Sales,CRM / RevOps tools,Salesforce / Outreach,"8,223",Pos,Andres,Posted,Timing issue
25 Mar-26,Sales,Payroll - sales,Payroll,"9,553",cash,,manual adj,Check sign
01/1/26,Revenue,Service,Corp. clients,"4,492",Check,M. Chen,late invoice,Map to GL 6100
01-Jan-26,Services,Prof services,Implementation clients,"(2,693)",Pos,Alex - FP&A,manual adj,Ask owner
01/4/26,G&A,Accounting fees,Jason CPA,741,Check,Andres,late invoice,Ask owner
2026-04-01,Services,Prof services,Implementation clients,"4,967",cash,,posted,Map to GL 6100
01/3/26,Marketing,Paid media,Google / LinkedIn,"6,889",ERP,TBD,needs mapping,Ask owner
2026-03-28,COGS,Cloud hosting,AWS / Datadog,"7,223",Pos,Alex - FP&A,needs mapping,Timing issue
2026-03-28,Revenue,Subscr. revenue,Corp. clients,"8,780",Pos,Alex - FP&A,posted,Check sign
01/1/26,Services,Prof services,Implementation clients,"2,330",Check,Erikfinance ops,,Vendor invoice late
2026-01-25,Services,Support tools,Zendesk / Gainsight,"9,068",manual Entry,,needs mapping,Map to GL 6100
2026-04-01,Revenue,Product sales,Retail Customer,"4,208",Pos,Alex - FP&A,Posted,
2026-02-26,COGS,Materials,Electric house,"3,561",manual Entry,M. Chen,Posted,Map to GL 6100
01/3/26,COGS,Materials,Walmart,"(6,956)",cash,M. Chen,late invoice,One-off item
15 Apr-26,R&D,Cloud hosting,AWS / Datadog,"1,754",cash,M. Chen,Posted,Vendor invoice late
01/2/26,Marketing,Customer appr.,Gift hamper,"7,860",Pos,TBD,Posted,One-off item
2026-01-25,G&A,Accounting fees,Brandon,"3,541",Check,Alex - FP&A,,Timing issue
15 Feb-26,G&A,Legal fees,Europa Law firm,"(7,694)",Pos,TBD,late invoice,Ask owner
01-Jan-26,R&D,Payroll - eng,Payroll,"1,596",cash,M. Chen,manual adj,Check sign
25 Mar-26,Services,Support tools,Zendesk / Gainsight,927,manual Entry,Erikfinance ops,accrual,Check sign
01/1/26,Services,Support tools,Zendesk / Gainsight,"7,516",ERP,TBD,Posted,
25 Mar-26,Sales,CRM / RevOps tools,Salesforce / Outreach,"8,879",manual Entry,Andres,needs mapping,One-off item
01/1/26,Marketing,Paid media,Google / LinkedIn,"1,211",manual Entry,,,Ask owner
2026-01-25,G&A,Accounting fees,Jason CPA,"1,605",cash,M. Chen,late invoice,
01/4/26,COGS,Cloud hosting,AWS / Datadog,"7,695",Pos,Erikfinance ops,posted,Map to GL 6100
01/3/26,Marketing,Customer appr.,Soccer Ticket,"9,358",cash,Andres,posted,Vendor invoice late
25 Mar-26,Marketing,Events & webinars,Various,250,cash,M. Chen,manual adj,One-off item
15 Apr-26,G&A,Office rent,Landlord,"2,355",ERP,,posted,Timing issue
01/3/26,Mktg,Customer appr.,Gift hamper,"8,124",cash,Alex - FP&A,late invoice,Ask owner
01/4/26,G&A,Accounting fees,Jason CPA,"8,781",Check,TBD,late invoice,
01/3/26,R&D,Cloud hosting,AWS / Datadog,"2,474",manual Entry,M. Chen,posted,
01/2/26,Mktg,Customer appr.,Gift hamper,"4,171",cash,TBD,needs mapping,Vendor invoice late
15 Feb-26,COGS,Payroll - eng,Payroll,"1,845",ERP,TBD,Posted,Map to GL 6100
01-Jan-26,Marketing,Customer appr.,Soccer Ticket,"4,603",ERP,,manual adj,Vendor invoice late
01-Jan-26,R&D,Payroll - eng,Payroll,"8,950",Pos,Erikfinance ops,late invoice,Check sign
15 Apr-26,Marketing,Paid media,Google / LinkedIn,93,Pos,TBD,needs mapping,Check sign
2026-04-01,G&A,Accounting fees,Jason CPA,384,manual Entry,TBD,late invoice,Timing issue
15 Apr-26,Mktg,Paid media,Google / LinkedIn,"(6,636)",ERP,M. Chen,posted,Check sign
2026-03-28,Mktg,Customer appr.,Amazon gift c.,"2,298",Pos,,needs mapping,Timing issue
2026-04-01,G&A,Office rent,Landlord,"1,286",manual Entry,,Posted,Map to GL 6100
2026-04-01,G&A,Office rent,Landlord,"3,222",cash,Erikfinance ops,accrual,Vendor invoice late
2026-02-26,Marketing,Paid media,Google / LinkedIn,"2,306",manual Entry,,,
2026-01-25,Sales,Payroll - sales,Payroll,"(5,122)",Check,Alex - FP&A,manual adj,Vendor invoice late
15 Apr-26,Services,Support tools,Zendesk / Gainsight,"(8,355)",ERP,Andres,accrual,
2026-04-01,Revenue,Service,Corp. clients,"1,566",ERP,Erikfinance ops,accrual,Check sign
01/1/26,Sales,CRM / RevOps tools,Salesforce / Outreach,"7,900",Pos,Erikfinance ops,accrual,One-off item
2026-03-28,Sales,Sales commission,Payroll,"6,323",cash,Erikfinance ops,manual adj,Ask owner
2026-01-25,Revenue,Product sales,Corp. clients,"7,377",Pos,TBD,posted,
15 Apr-26,Revenue,Subscr. revenue,Retail Customer,(869),cash,,needs mapping,One-off item
01/2/26,G&A,Office rent,Landlord,"8,315",ERP,Andres,needs mapping,Vendor invoice late
2026-03-28,Services,Prof services,Implementation clients,75,Check,,Posted,Ask owner
25 Mar-26,G&A,Legal fees,Buchalter,"4,512",Check,Andres,manual adj,One-off item
01/3/26,Mktg,Paid media,Google / LinkedIn,"9,223",ERP,Andres,manual adj,
25 Mar-26,Mktg,Customer appr.,Amazon gift c.,"1,575",Pos,TBD,,Timing issue
2026-02-26,Marketing,Customer appr.,Soccer Ticket,"7,535",manual Entry,,manual adj,
15 Feb-26,COGS,Cloud hosting,AWS / Datadog,"1,388",Check,,needs mapping,One-off item
2026-03-28,G&A,Legal fees,Buchalter,"6,526",Pos,M. Chen,manual adj,Map to GL 6100
01/4/26,Sales,Payroll - sales,Payroll,"(1,800)",cash,TBD,,Check sign
2026-02-26,R&D,AI automation,n8n,"6,219",ERP,,late invoice,Timing issue
01-Jan-26,G&A,Legal fees,Europa Law firm,"2,503",Pos,Andres,needs mapping,
01/2/26,COGS,Payroll - eng,Payroll,"(6,047)",Pos,Erikfinance ops,accrual,Timing issue
15 Apr-26,Mktg,Customer appr.,Amazon gift c.,"7,504",manual Entry,M. Chen,manual adj,One-off item
2026-02-26,Sales,Payroll - sales,Payroll,"9,994",Pos,Erikfinance ops,Posted,One-off item
01/4/26,COGS,Cloud hosting,AWS / Datadog,"3,655",Pos,Erikfinance ops,,Map to GL 6100
15 Feb-26,Services,Prof services,Implementation clients,"6,646",Pos,Erikfinance ops,accrual,Check sign
15 Apr-26,G&A,Legal fees,Europa Law firm,"1,999",Pos,,Posted,
01/3/26,Revenue,Revenue,Corp. clients,"(5,693)",cash,,manual adj,Map to GL 6100
01/3/26,Mktg,Customer appr.,Soccer Ticket,"5,950",ERP,,,Vendor invoice late
01/1/26,Mktg,Events & webinars,Various,"(7,405)",Check,,manual adj,Ask owner
2026-02-26,Marketing,Google Ads,Google / LinkedIn,"7,182",ERP,,,Timing issue
01/4/26,R&D,Payroll - eng,Payroll,"5,284",Pos,M. Chen,accrual,
2026-04-01,Marketing,Google Ads,Google / LinkedIn,"2,288",Check,Andres,,Ask owner
2026-04-01,Mktg,Events & webinars,Various,"1,785",Check,TBD,late invoice,Vendor invoice late
01-Jan-26,Sales,Sales commission,Payroll,"4,075",Pos,M. Chen,manual adj,Ask owner
01-Jan-26,Marketing,Customer appr.,Amazon gift c.,"7,411",manual Entry,TBD,needs mapping,Ask owner
01/4/26,Sales,Sales commission,Payroll,"9,790",Check,,needs mapping,Timing issue
01/4/26,Services,Prof services,Implementation clients,"9,894",ERP,Alex - FP&A,,One-off item
2026-02-26,Marketing,Paid media,Google / LinkedIn,"4,245",Pos,Erikfinance ops,accrual,One-off item
25 Mar-26,Services,Support tools,Zendesk / Gainsight,"3,522",Check,,,Check sign
2026-04-01,Sales,CRM / RevOps tools,Salesforce / Outreach,"(6,197)",Pos,TBD,Posted,Map to GL 6100
2026-04-01,Revenue,Revenue,Corp. clients,"6,050",manual Entry,Erikfinance ops,manual adj,Timing issue
25 Mar-26,Marketing,Events & webinars,Various,"8,702",ERP,Alex - FP&A,late invoice,One-off item
01/1/26,Services,Support tools,Zendesk / Gainsight,"8,545",cash,Alex - FP&A,accrual,One-off item
01/1/26,Services,Prof services,Implementation clients,"3,343",Pos,M. Chen,,Check sign
15 Apr-26,G&A,Office rent,Landlord,"(9,695)",Check,M. Chen,Posted,Map to GL 6100
2026-03-28,R&D,Cloud hosting,AWS / Datadog,"8,131",ERP,,accrual,One-off item
01-Jan-26,Revenue,Product sales,Corp. clients,"(3,416)",manual Entry,TBD,late invoice,Timing issue
2026-03-28,Revenue,Subscr. revenue,Corp. clients,"8,972",manual Entry,M. Chen,posted,Timing issue
01/3/26,Sales,Payroll - sales,Payroll,"(4,346)",manual Entry,Erikfinance ops,Posted,Map to GL 6100
2026-04-01,Services,Prof services,Implementation clients,27,cash,TBD,accrual,
01/4/26,G&A,Office rent,Landlord,"1,011",ERP,Alex - FP&A,accrual,Ask owner
2026-04-01,COGS,Payroll - eng,Payroll,"1,853",Check,,needs mapping,One-off item
2026-01-25,R&D,Payroll - eng,Payroll,"1,038",Check,Erikfinance ops,posted,Vendor invoice late
2026-01-25,Sales,Payroll - sales,Payroll,"9,864",ERP,Alex - FP&A,Posted,Map to GL 6100
01/2/26,Sales,Sales commission,Payroll,"(1,806)",manual Entry,,,Ask owner
01-Jan-26,R&D,Payroll - eng,Payroll,"(4,289)",Check,TBD,posted,One-off item
2026-02-26,Sales,CRM / RevOps tools,Salesforce / Outreach,"9,844",Pos,,Posted,Ask owner
15 Feb-26,R&D,Cloud hosting,AWS / Datadog,"(6,799)",Pos,Erikfinance ops,Posted,Check sign
01/3/26,Sales,CRM / RevOps tools,Salesforce / Outreach,"6,087",manual Entry,Alex - FP&A,late invoice,Timing issue
2026-01-25,R&D,AI automation,n8n,"4,460",Check,Erikfinance ops,accrual,One-off item
25 Mar-26,Revenue,Revenue,Corp. clients,"(2,854)",Check,M. Chen,late invoice,One-off item
2026-03-28,COGS,Payroll - eng,Payroll,"5,553",Check,TBD,late invoice,Map to GL 6100
01/4/26,COGS,Cloud hosting,AWS / Datadog,"3,971",cash,TBD,Posted,Map to GL 6100
01/3/26,Marketing,Google Ads,Google / LinkedIn,"5,175",cash,Erikfinance ops,accrual,Timing issue
15 Apr-26,Services,Support tools,Zendesk / Gainsight,"7,720",Check,Andres,accrual,One-off item
2026-04-01,R&D,Cloud hosting,AWS / Datadog,179,ERP,Erikfinance ops,Posted,Check sign
01/1/26,Sales,Sales commission,Payroll,"3,084",Check,,manual adj,Ask owner
01/1/26,COGS,Cloud hosting,AWS / Datadog,"5,240",manual Entry,Erikfinance ops,needs mapping,One-off item
01-Jan-26,COGS,Cloud hosting,AWS / Datadog,"6,134",ERP,M. Chen,Posted,Timing issue
2026-03-28,Marketing,Events & webinars,Various,"8,513",cash,Alex - FP&A,Posted,Map to GL 6100
25 Mar-26,R&D,Payroll - eng,Payroll,"5,447",ERP,Andres,,Ask owner
15 Feb-26,Marketing,Google Ads,Google / LinkedIn,"2,519",cash,TBD,late invoice,Timing issue
01/4/26,Services,Prof services,Implementation clients,"1,679",Pos,Andres,,One-off item
15 Apr-26,R&D,Payroll - eng,Payroll,"4,571",ERP,,manual adj,Map to GL 6100
2026-01-25,COGS,Payroll - eng,Payroll,"1,303",Check,,manual adj,Ask owner
2026-01-25,COGS,Payroll - eng,Payroll,309,manual Entry,TBD,needs mapping,Vendor invoice late
2026-03-28,Sales,Payroll - sales,Payroll,"5,856",cash,Andres,posted,Map to GL 6100
2026-01-25,Sales,Payroll - sales,Payroll,"2,426",manual Entry,,needs mapping,Vendor invoice late
15 Apr-26,Services,Prof services,Implementation clients,337,Pos,Andres,accrual,Ask owner
15 Apr-26,R&D,Cloud hosting,AWS / Datadog,"2,957",cash,M. Chen,manual adj,Timing issue
01-Jan-26,Services,Support tools,Zendesk / Gainsight,"4,424",manual Entry,TBD,,
2026-01-25,G&A,Legal fees,Europa Law firm,281,Pos,Alex - FP&A,manual adj,Vendor invoice late
2026-01-25,Revenue,Service,Retail Customer,"5,837",ERP,,posted,One-off item
25 Mar-26,Services,Prof services,Implementation clients,(661),ERP,Andres,posted,Timing issue
2026-01-25,Marketing,Paid media,Google / LinkedIn,"3,469",Pos,,needs mapping,Map to GL 6100
15 Apr-26,Revenue,Product sales,Corp. clients,"2,098",Pos,Andres,,Vendor invoice late
01/1/26,G&A,Office rent,Landlord,"7,142",cash,TBD,posted,Ask owner
01-Jan-26,Sales,Sales commission,Payroll,"9,314",Pos,TBD,late invoice,Ask owner
01/3/26,COGS,Payroll - eng,Payroll,"4,141",cash,Erikfinance ops,Posted,
01/2/26,Marketing,Google Ads,Google / LinkedIn,"(9,487)",Pos,Andres,,
01/3/26,R&D,AI automation,n8n,"9,477",cash,TBD,accrual,Ask owner
01/3/26,Mktg,Customer appr.,Soccer Ticket,"5,409",manual Entry,Alex - FP&A,needs mapping,Vendor invoice late
01/2/26,COGS,Materials,Johnsons Supply,"8,562",ERP,Alex - FP&A,late invoice,
01/2/26,COGS,Payroll - eng,Payroll,"4,915",Check,Andres,,Check sign
2026-04-01,R&D,Payroll - eng,Payroll,"1,109",Check,,manual adj,
01-Jan-26,G&A,Legal fees,Europa Law firm,"3,342",ERP,Erikfinance ops,manual adj,Vendor invoice late
01/2/26,Services,Support tools,Zendesk / Gainsight,"7,943",Pos,Andres,accrual,Timing issue
15 Feb-26,COGS,Materials,Walmart,"7,319",manual Entry,TBD,needs mapping,Ask owner
01/3/26,Revenue,Revenue,Retail Customer,"1,534",Check,TBD,needs mapping,Check sign
2026-02-26,COGS,Payroll - eng,Payroll,"3,998",ERP,Andres,accrual,Timing issue
2026-02-26,Marketing,Events & webinars,Various,"7,506",Pos,M. Chen,accrual,Check sign
2026-03-28,Mktg,Paid media,Google / LinkedIn,"1,511",ERP,,needs mapping,Map to GL 6100
2026-04-01,R&D,AI automation,n8n,"(6,600)",Check,Alex - FP&A,Posted,
2026-04-01,R&D,AI automation,n8n,"8,416",Pos,M. Chen,manual adj,One-off item
15 Apr-26,Revenue,Revenue,Retail Customer,"(9,489)",ERP,TBD,,Check sign
2026-01-25,G&A,Legal fees,Buchalter,"1,458",ERP,Alex - FP&A,posted,Ask owner
15 Feb-26,Services,Support tools,Zendesk / Gainsight,"6,826",Check,Andres,manual adj,Check sign
15 Apr-26,Sales,Sales commission,Payroll,"(4,313)",manual Entry,Erikfinance ops,late invoice,Ask owner
2026-03-28,COGS,Payroll - eng,Payroll,"(6,846)",manual Entry,M. Chen,accrual,One-off item
01/2/26,Services,Support tools,Zendesk / Gainsight,"9,410",manual Entry,TBD,,Map to GL 6100
01-Jan-26,G&A,Accounting fees,Brandon,"1,259",cash,Erikfinance ops,,One-off item
01/4/26,Mktg,Events & webinars,Various,"3,080",cash,M. Chen,,Vendor invoice late
25 Mar-26,Mktg,Events & webinars,Various,"8,792",ERP,M. Chen,Posted,Map to GL 6100
